ID,Set,District,Block,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Nb_of_NaN,k2label,k3label,k4label,k5label
ID_BBY6G4GET31C,test,Gaya,Gurua,2022-06-17,6,Manual_PuddledRandom,2022-07-10,2022-07-25,2.0,20.0,Boring,Electric,400.0,540.0,3.0,2.0,2.7,1.0,1.35,Broadcasting,2,20.0,27.0,0.0,,Broadcasting,20.0,27.0,26.0,0.0,,,Broadcasting,hand,2022-12-11,900.0,1215.0,2022-12-20,machine,30,10,plowed_in_soil,0.7407407407407407,,,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,3,A,A,A,A
ID_PT5LBK4XRS89,test,Vaishali,Mahua,2022-07-02,4,Manual_PuddledRandom,2022-06-20,2022-07-15,2.0,3.0,Boring,Diesel,,,5.0,0.0,,0.0,,,2,20.0,87.99999999999999,15.0,66.0,SoilApplied,15.0,66.0,35.0,0.0,,,Broadcasting,hand,2022-10-15,500.0,2200.0,2022-10-25,hand,25,10,plowed_in_soil,0.2272727272727273,,,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,A,A,A,A
ID_Z6A67N4N3KEJ,test,Vaishali,Mahua,2022-06-12,5,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2200.0000000000005,2.0,0.0,,1.0,11.000000000000002,Broadcasting,3,4.0,44.00000000000001,0.0,,Broadcasting,4.0,44.00000000000001,25.0,4.0,44.00000000000001,60.0,Broadcasting,hand,2022-10-22,400.0,4400.000000000001,2022-10-28,hand,30,10,plowed_in_soil,0.0909090909090909,,,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_Y6D7U7R1ULMA,test,Gaya,Wazirganj,2022-07-20,4,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,3.0,Boring,Electric,40.0,270.00000000000006,2.0,3.0,20.250000000000004,0.0,,Broadcasting,2,4.0,27.000000000000007,4.0,27.000000000000007,Broadcasting,8.0,54.000000000000014,25.0,0.0,,,Broadcasting,hand,2022-10-30,100.0,675.0000000000001,2022-11-12,machine,30,10,plowed_in_soil,0.1481481481481481,,,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,B
ID_WQOUU960NDO4,test,Nalanda,Rajgir,2022-06-04,2,Broadcasting,,2022-07-14,,4.0,Boring,Electric,,,3.0,0.0,,8.0,128.0,Broadcasting,3,2.0,32.0,2.0,32.0,Broadcasting,2.0,32.0,28.0,2.0,32.0,59.0,Broadcasting,hand,2022-12-08,100.0,1600.0,2023-01-27,hand,26,10,plowed_in_soil,0.0625,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,7,A,A,D,E
ID_XC7PSRE6WWFP,test,Vaishali,Mahua,2022-07-03,5,Manual_PuddledRandom,2022-06-25,2022-07-25,2.0,2.0,Boring,Diesel,,,2.0,0.0,,0.0,,,1,15.0,109.99999999999996,12.0,87.99999999999997,SoilApplied,0.0,,,0.0,,,,hand,2022-10-20,275.0,2016.666666666666,2022-10-30,hand,28,10,plowed_in_soil,0.1363636363636364,,,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,A,A,A,B
ID_VF7NABSVT35U,test,Jamui,Jamui,2022-07-23,4,Manual_PuddledRandom,2022-06-21,2022-07-29,4.0,4.0,Boring,Electric,800.0,2200.0000000000005,3.0,4.0,11.000000000000002,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,5.500000000000001,30.0,1.0,2.7500000000000004,60.0,Broadcasting,hand,2022-11-23,90.0,247.50000000000003,2023-01-22,hand,30,10,plowed_in_soil,0.3636363636363636,,,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_25MZL6HIS26M,test,Jamui,Khaira,2022-07-23,3,Manual_PuddledRandom,2022-06-26,2022-07-26,4.0,3.0,Canal,,,,10.0,0.0,,3.0,4.4,Broadcasting,1,20.0,29.333333333333336,30.0,44.0,Broadcasting,0.0,,,0.0,,,,hand,2022-11-16,100.0,146.66666666666669,2023-01-04,machine,26,10,plowed_in_soil,0.6818181818181818,,,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9,A,B,B,B
ID_D86BC6U7FA2J,test,Gaya,Wazirganj,2022-06-25,5,Manual_PuddledRandom,2022-07-02,2022-07-29,2.0,8.0,Rainfed,,,,2.0,0.0,,0.0,,,2,10.0,33.75,10.0,33.75,Broadcasting,15.0,50.625,45.0,0.0,,,Broadcasting,hand,2022-11-25,400.0,1350.0,2022-12-16,hand,20,10,plowed_in_soil,0.2962962962962963,,,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_F4KMTFROJWL2,test,Nalanda,Rajgir,2022-06-13,6,Manual_PuddledRandom,2022-06-15,2022-07-14,2.0,8.0,Boring,Electric,120.0,640.0,2.0,600.0,3200.0,0.0,,Broadcasting,2,6.0,32.0,6.0,32.0,Broadcasting,6.0,32.0,23.0,0.0,,,Broadcasting,hand,2022-11-05,290.0,1546.6666666666667,2022-11-05,hand,22,10,plowed_in_soil,0.1875,,,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,A,B,B,B
ID_QK4YHF5UETBQ,test,Nalanda,Noorsarai,2022-07-24,3,Manual_PuddledLine,2022-06-22,2022-07-27,3.0,4.0,Boring,Electric,150.0,800.0,3.0,0.0,,0.0,,,2,6.0,32.0,12.0,64.0,Broadcasting,12.0,64.0,30.0,0.0,,,Broadcasting,hand,2022-11-18,90.0,480.0,2022-11-29,machine,26,10,plowed_in_soil,0.1875,,,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,B
ID_XPAHSEI49TYN,test,Vaishali,Garoul,2022-06-21,6,Manual_PuddledLine,2022-06-22,2022-07-06,2.0,10.0,Boring,Diesel,1000.0,1833.3333333333333,2.0,0.0,,1200.0,2200.0,SoilApplied,2,24.0,44.0,12.0,22.0,SoilApplied,30.0,55.00000000000001,15.0,0.0,,,Broadcasting,hand,2022-10-05,600.0,1100.0,2022-10-15,hand,29,10,plowed_in_soil,0.5454545454545454,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,3,A,A,A,A
ID_69F6K475WX7V,test,Vaishali,Garoul,2022-07-08,6,Manual_PuddledLine,2022-06-18,2022-07-14,1.0,,,,,,2.0,0.0,,0.0,,SoilApplied,2,4.0,44.00000000000001,0.0,,SoilApplied,4.0,44.00000000000001,32.0,0.0,,,Broadcasting,hand,2022-10-26,400.0,4400.000000000001,2022-11-10,hand,30,10,plowed_in_soil,0.0909090909090909,,,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10,A,A,A,A
ID_9WS9F7Z1CE3M,test,Jamui,Khaira,2022-07-29,3,Manual_PuddledLine,2022-07-02,2022-08-04,3.0,2.0,Boring,Electric,,,10.0,0.0,,0.0,,,1,6.0,33.00000000000001,11.0,60.50000000000001,Broadcasting,0.0,,,0.0,,,,hand,2022-11-10,100.0,550.0000000000001,2023-01-07,hand,26,10,plowed_in_soil,0.1818181818181818,,,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,A,B,B,B
ID_XJC8VVXC9TBX,test,Jamui,Khaira,2022-07-25,3,Manual_PuddledRandom,2022-07-30,2022-08-04,3.0,2.0,Canal,,,,10.0,0.0,,0.0,,,1,10.0,36.66666666666667,15.0,55.00000000000001,Broadcasting,0.0,,,0.0,,,,hand,2022-11-15,100.0,366.6666666666667,2022-12-23,machine,28,10,plowed_in_soil,0.2727272727272727,,,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,A,B,B,B
ID_CD5QDTLLZUPT,test,Vaishali,Mahua,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-01,2.0,1.0,Boring,Electric,300.0,2199.999999999999,1.0,1.0,7.333333333333331,0.0,,SoilApplied,3,9.0,65.99999999999997,0.0,,Broadcasting,9.0,65.99999999999997,30.0,6.0,43.99999999999999,65.0,Broadcasting,hand,2022-11-02,600.0,4399.999999999998,2022-11-17,hand,30,10,plowed_in_soil,0.1363636363636364,,,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,A,A,A,A
ID_O80J4RH6LVDS,test,Jamui,Khaira,2022-07-25,4,Manual_PuddledLine,2022-07-01,2022-08-01,1.0,2.0,Boring,Diesel,300.0,660.0000000000001,2.0,0.0,,2.0,4.4,SoilApplied,3,12.0,26.40000000000001,0.0,,Broadcasting,10.0,22.000000000000004,23.0,10.0,22.000000000000004,63.0,Broadcasting,hand,2022-12-01,1000.0,2200.0000000000005,2022-12-23,hand,21,10,plowed_in_soil,0.4545454545454545,,,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_KWSKN3HTLPK2,test,Nalanda,Rajgir,2022-07-05,5,Manual_PuddledRandom,2022-06-22,2022-07-06,2.0,1.0,Boring,Electric,75.0,800.0,9.0,0.0,,0.0,,,2,3.0,32.0,6.0,64.0,Broadcasting,3.0,32.0,40.0,0.0,,,Broadcasting,hand,2022-11-09,250.0,2666.6666666666665,2022-12-21,machine,25,10,plowed_in_soil,0.09375,,,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,A,A,B
ID_5SKHT6NDFHJR,test,Nalanda,Rajgir,2022-07-16,6,LineSowingAfterTillage,2022-07-01,2022-07-20,,5.0,Boring,Electric,75.0,800.0,4.0,0.0,,0.0,,,2,3.0,32.0,6.0,64.0,Broadcasting,6.0,64.0,25.0,0.0,,,Broadcasting,hand,2022-11-25,75.0,800.0,2022-12-10,machine,25,10,plowed_in_soil,0.09375,,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_KPQYKBZGK6Q4,test,Nalanda,Rajgir,2022-07-17,2,Broadcasting,,2022-07-19,,5.0,Boring,Electric,,,3.0,0.0,,10.0,64.0,SoilApplied,3,5.0,32.0,5.0,32.0,Broadcasting,5.0,32.0,29.0,5.0,32.0,56.0,Broadcasting,machine,2022-12-10,0.0,,2022-12-17,hand,25,40,plowed_in_soil,0.15625,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,8,A,A,D,E
ID_866ACQHJ1632,test,Nalanda,Noorsarai,2022-07-30,3,Manual_PuddledRandom,2022-06-30,2022-08-01,3.0,2.0,Boring,Electric,150.0,800.0,3.0,0.0,,0.0,,,2,6.0,32.0,12.0,64.0,Broadcasting,12.0,64.0,28.0,0.0,,,Broadcasting,hand,2022-11-16,90.0,480.0,2023-01-21,machine,25,10,plowed_in_soil,0.1875,,,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_WX844ME5IT0M,test,Vaishali,Mahua,2022-06-10,5,Manual_PuddledRandom,2022-06-14,2022-07-18,2.0,150.0,Boring,Diesel,300.0,2199.999999999999,2.0,0.0,,1.0,7.333333333333331,Broadcasting,3,6.0,43.99999999999999,0.0,,Broadcasting,6.0,43.99999999999999,25.0,6.0,43.99999999999999,60.0,Broadcasting,hand,2022-10-18,600.0,4399.999999999998,2022-10-29,hand,30,10,plowed_in_soil,0.1363636363636364,,,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_AWNJ1KEP1QK1,test,Vaishali,Mahua,2022-06-12,4,Manual_PuddledRandom,2022-06-07,2022-07-18,1.0,8.0,Boring,Electric,800.0,1173.3333333333337,2.0,0.0,,3.0,4.4,Broadcasting,3,30.0,44.0,30.0,44.0,Broadcasting,30.0,44.0,30.0,30.0,44.0,65.0,Broadcasting,hand,2022-11-04,200.0,293.33333333333337,2022-11-13,hand,30,10,plowed_in_soil,0.6818181818181818,,,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,A,A,A,A
ID_16ZJ7XNWB9ES,test,Jamui,Khaira,2022-07-28,4,Manual_PuddledRandom,2022-07-02,2022-08-02,2.0,2.0,Boring,Diesel,200.0,488.88888888888886,2.0,0.0,,2.0,4.888888888888888,SoilApplied,3,8.0,19.555555555555557,0.0,,Broadcasting,8.0,19.555555555555557,32.0,8.0,19.555555555555557,63.0,Broadcasting,hand,2022-12-01,800.0,1955.5555555555557,2022-12-23,hand,23,10,plowed_in_soil,0.4090909090909091,,,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_2NKYXQYFQQRX,test,Jamui,Jamui,2022-07-30,4,Manual_PuddledRandom,2022-06-20,2022-08-03,4.0,2.0,Boring,Electric,500.0,2200.0,3.0,3.0,13.2,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,8.799999999999999,30.0,2.0,8.799999999999999,60.0,Broadcasting,hand,2022-11-15,90.0,396.0,2023-02-12,hand,30,10,plowed_in_soil,0.2272727272727273,,,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_DDQYDSPF4BXY,test,Nalanda,Rajgir,2022-06-12,5,Manual_PuddledRandom,2022-06-15,2022-07-07,1.0,8.0,Boring,Electric,150.0,480.0,2.0,500.0,1600.0,0.0,,Broadcasting,2,8.0,25.6,8.0,25.6,Broadcasting,8.0,25.6,,0.0,,,Broadcasting,hand,2022-11-11,490.0,1568.0,2022-11-18,hand,22,10,plowed_in_soil,0.3125,,,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,4,A,B,B,C
ID_1KBQ8Z8QZOL3,test,Jamui,Jamui,2022-07-06,4,Manual_PuddledRandom,2022-07-11,2022-08-02,3.0,10.0,Boring,Electric,2000.0,8800.0,1.0,3.0,13.2,0.0,,Broadcasting,2,10.0,43.99999999999999,10.0,43.99999999999999,Broadcasting,0.0,,,0.0,,,Broadcasting,hand,2022-11-24,300.0,1319.9999999999998,2023-01-25,machine,29,10,plowed_in_soil,0.2272727272727273,,,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5,A,B,B,C
ID_GJO67I9XF6AK,test,Vaishali,Chehrakala,2022-07-22,5,Manual_PuddledRandom,2022-07-08,2022-08-05,1.0,6.0,Canal,Diesel,1200.0,4400.0,2.0,0.0,,5.0,18.333333333333336,SoilApplied,1,20.0,73.33333333333334,0.0,,Broadcasting,0.0,,,0.0,,,,hand,2022-10-25,200.0,733.3333333333334,2022-10-25,machine,26,10,plowed_in_soil,0.2727272727272727,,,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,A,A,A,B
ID_PCOF5INSVXM2,test,Jamui,Jamui,2022-07-26,4,Manual_PuddledRandom,2022-06-27,2022-07-31,10.0,5.0,Boring,Electric,500.0,2200.0,3.0,0.0,,0.0,,,1,10.0,43.99999999999999,10.0,43.99999999999999,Broadcasting,0.0,,,0.0,,,,hand,2022-11-21,500.0,2200.0,2022-12-31,machine,27,10,plowed_in_soil,0.2272727272727273,,,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,A,B,B,B
ID_W5GMROHJ01RZ,test,Nalanda,Rajgir,2022-07-19,6,LineSowingAfterTillage,2022-07-04,2022-07-23,,5.0,Boring,Electric,125.0,800.0,4.0,0.0,,0.0,,,2,5.0,32.0,10.0,64.0,Broadcasting,10.0,64.0,25.0,0.0,,,Broadcasting,hand,2022-11-25,125.0,800.0,2022-12-10,machine,25,10,plowed_in_soil,0.15625,,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,B
ID_WD6GCHMOFFZK,test,Jamui,Jamui,2022-07-27,4,Manual_PuddledRandom,2022-06-28,2022-07-29,8.0,4.0,Boring,Electric,400.0,2200.0000000000005,3.0,0.0,,0.0,,,1,8.0,44.00000000000001,8.0,44.00000000000001,Broadcasting,0.0,,,0.0,,,,hand,2022-11-13,400.0,2200.0000000000005,2022-12-27,machine,25,10,plowed_in_soil,0.1818181818181818,,,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,A,B,B,B
ID_GF3NQ1FP4MXO,test,Nalanda,Rajgir,2022-07-16,6,Manual_PuddledRandom,2022-06-28,2022-08-01,2.0,9.0,Boring,Electric,380.0,810.6666666666666,4.0,3.0,6.4,0.0,,SoilApplied,2,15.0,32.0,0.0,,SoilApplied,30.0,64.0,30.0,0.0,,,Broadcasting,hand,2022-12-05,900.0,1920.0,2023-01-28,machine,25,10,plowed_in_soil,0.46875,,,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,4,A,A,A,A
ID_FBQI3IPLIAAZ,test,Vaishali,Mahua,2022-05-25,5,Manual_PuddledRandom,2022-06-25,2022-07-20,2.0,2.0,Boring,Diesel,300.0,2199.999999999999,,0.0,,0.0,,,2,15.0,109.99999999999996,10.0,73.33333333333331,SoilApplied,10.0,73.33333333333331,10.0,0.0,,,SoilApplied,hand,2022-10-20,250.0,1833.3333333333328,2022-10-25,hand,30,10,plowed_in_soil,0.1363636363636364,,,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,A,A,A,A
ID_BKRCXGDJI2ZU,test,Jamui,Jamui,2022-08-09,4,Manual_PuddledRandom,2022-07-12,2022-08-11,16.0,8.0,Boring,Electric,800.0,3519.9999999999995,2.0,0.0,,0.0,,,2,16.0,70.39999999999999,16.0,70.39999999999999,Broadcasting,16.0,70.39999999999999,30.0,0.0,,,Broadcasting,hand,2022-11-15,500.0,2200.0,2023-01-10,machine,28,10,plowed_in_soil,0.2272727272727273,,,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,A,B,B,B
ID_WC5O6CA49JCT,test,Vaishali,Mahua,2022-07-07,5,Manual_PuddledRandom,2022-06-30,2022-07-30,2.0,1.0,Boring,Electric,,,5.0,0.0,,0.0,,,2,15.0,109.99999999999996,0.0,,SoilApplied,10.0,73.33333333333331,35.0,0.0,,,Broadcasting,hand,2022-10-15,250.0,1833.3333333333328,2022-10-25,hand,28,10,plowed_in_soil,0.1363636363636364,,,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,A,A,A,A
ID_TC771F4NXFD3,test,Nalanda,Noorsarai,2022-07-08,5,Manual_PuddledRandom,2022-06-16,2022-07-09,1.0,5.0,Boring,Electric,50.0,160.0,3.0,0.0,,1.0,3.2,Broadcasting,1,0.0,,20.0,64.0,Broadcasting,0.0,,,0.0,,,,hand,2022-10-20,900.0,2880.0,2022-10-30,hand,25,10,plowed_in_soil,0.3125,,,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7,A,B,B,B
ID_HQAI0KUSI7FX,test,Gaya,Gurua,2022-07-21,5,Manual_PuddledRandom,2022-06-22,2022-07-26,2.0,7.0,Boring,Electric,150.0,405.00000000000006,3.0,1.0,2.7000000000000006,0.0,,SoilApplied,2,10.0,27.000000000000007,0.0,,Broadcasting,10.0,27.000000000000007,10.0,0.0,,,Broadcasting,hand,2022-11-19,120.0,324.00000000000006,2022-12-18,hand,30,10,plowed_in_soil,0.3703703703703703,,,True,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,A,A,A,A
ID_E22MKA5X1C38,test,Jamui,Jamui,2022-07-29,4,Manual_PuddledRandom,2022-06-16,2022-08-03,4.0,4.0,Boring,Electric,800.0,3519.9999999999995,3.0,4.0,17.599999999999998,0.0,,Broadcasting,3,0.0,,0.0,,Broadcasting,2.0,8.799999999999999,30.0,1.0,4.4,60.0,Broadcasting,hand,2022-11-26,90.0,396.0,2023-02-03,hand,28,10,plowed_in_soil,0.2272727272727273,,,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,3,B,C,C,D
ID_P4TXP8UNLQ5F,test,Vaishali,Mahua,2022-06-10,5,Manual_PuddledRandom,2022-06-10,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2200.0000000000005,2.0,0.0,,1.0,11.000000000000002,Broadcasting,3,2.0,22.000000000000004,0.0,,Broadcasting,4.0,44.00000000000001,25.0,4.0,44.00000000000001,45.0,Broadcasting,hand,2022-10-13,400.0,4400.000000000001,2022-10-25,hand,30,10,plowed_in_soil,0.0909090909090909,,,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,A,A,A,A
ID_7VFK2TR4EHCU,test,Nalanda,Rajgir,2022-07-13,2,Broadcasting,,2022-07-18,,4.0,Boring,Electric,,,3.0,0.0,,19.0,101.33333333333331,SoilApplied,3,8.0,42.66666666666666,8.0,42.66666666666666,Broadcasting,8.0,42.66666666666666,29.0,6.0,32.0,56.0,Broadcasting,machine,2022-12-10,0.0,,2022-12-10,machine,25,40,plowed_in_soil,0.1875,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,8,A,A,D,E
